year,season,site,zone,transect,segment,classcode,density,count,meters_sampled,class,subclass,size_or_stipe_count,area_samp
2023,summer,middle,deep,downcoast,10-20m,strdro,0.8,15,10,invert,urchin,"33, 36, 43, 41, 34, 26, 34, 28, 28, 37, 29, 25, 28, 25, 25",20
2023,summer,middle,deep,downcoast,10-20m,strfraad,0.1,2,10,invert,urchin,"27, 61",20
2023,summer,middle,deep,downcoast,10-20m,cucmin,0.05,1,10,invert,cuc,NA,20
2023,summer,middle,deep,downcoast,10-20m,hermcrb,0.2,4,10,other,other,NA,20
2023,summer,middle,deep,downcoast,10-20m,cryste,0.05,1,10,invert,mollusc,NA,20
2023,summer,middle,deep,downcoast,10-20m,halkam,0.15,3,10,invert,mollusc,"42, 25, 39",20
2023,summer,middle,deep,downcoast,10-20m,halaur,0.45,9,10,other,other,NA,20
2023,summer,middle,deep,downcoast,10-20m,haliga,0.05,1,10,other,other,NA,20
2023,summer,middle,deep,downcoast,10-20m,cnefin,0.15,3,10,other,other,NA,20
2023,summer,middle,deep,downcoast,20-30m,pychel,0.05,1,10,invert,star,88,20
2023,summer,middle,deep,downcoast,20-30m,strdro,1.829268292682927,30,8.2,invert,urchin,"27, 42, 38, 30, 32, 25, 29, 35, 35, 29, 28, 39, 33, 25, 32, 30, 30, 38, 28, 35, 34, 33, 39, 27, 39, 41, 29, 40, 39, 29",16.4
2023,summer,middle,deep,downcoast,20-30m,strfraad,0.2,4,10,invert,urchin,"44, 59, 83, 96",20
2023,summer,middle,deep,downcoast,20-30m,cucmin,0.05,1,10,invert,cuc,NA,20
2023,summer,middle,deep,downcoast,20-30m,hermcrb,0.2,4,10,other,other,NA,20
2023,summer,middle,deep,downcoast,20-30m,pugpro,0.05,1,10,invert,crab,NA,20
2023,summer,middle,deep,downcoast,20-30m,cryste,0.15,3,10,invert,mollusc,NA,20
2023,summer,middle,deep,downcoast,20-30m,halkam,0.15,3,10,invert,mollusc,"31, 51, 63",20
2023,summer,middle,deep,downcoast,20-30m,halaur,0.1,2,10,other,other,NA,20
2023,summer,middle,deep,downcoast,20-30m,cnefin,0.1,2,10,other,other,NA,20
2023,summer,harris,deep,downcoast,0-10m,derimb,0.3,5,10,invert,star,"86, 97, 28, 27, 89",20
2023,summer,harris,deep,downcoast,0-10m,urtcor,0.1,2,10,invert,anemone,NA,20
2023,summer,harris,deep,downcoast,0-10m,strdro,1.15,22,10,invert,urchin,"35, 47, 42, 33, 28, 31, 28, 36, 25, 27, 41, 29, 27, 26, 26, 28, 27, 33, 36, 33, 31, 34",20
2023,summer,harris,deep,downcoast,0-10m,strfraad,1.2,23,10,invert,urchin,"57, 34, 59, 43, 35, 70, 59, 47, 96, 51, 52, 56, 70, 85, 49, 41, 81, 31, 64, 82, 39, 37, 58",20
2023,summer,harris,deep,downcoast,0-10m,hermcrb,0.05,1,10,other,other,NA,20
2023,summer,harris,deep,downcoast,0-10m,cragig,0.1,2,10,invert,mollusc,NA,20
2023,summer,harris,deep,downcoast,0-10m,halkam,0.2,4,10,invert,mollusc,"35, 28, 38, 43",20
2023,summer,harris,deep,downcoast,10-20m,derimb,0.45,7,10,invert,star,"35, 29, 113, 67, 183, 82, 35",20
2023,summer,harris,deep,downcoast,10-20m,henric,0.05,1,10,invert,star,NA,20
2023,summer,harris,deep,downcoast,10-20m,ortkoe,0.05,1,10,invert,star,NA,20
2023,summer,harris,deep,downcoast,10-20m,urtcor,0.2,4,10,invert,anemone,NA,20
2023,summer,harris,deep,downcoast,10-20m,strdro,1,20,10,invert,urchin,"29, 26, 32, 41, 32, 37, 27, 25, 35, 29, 31, 27, 29, 31, 38, 26, 25, 33, 33, 32",20
2023,summer,harris,deep,downcoast,10-20m,strfraad,1.2,23,10,invert,urchin,"61, 36, 41, 34, 31, 83, 51, 79, 50, 45, 71, 68, 51, 67, 42, 73, 69, 38, 44, 35, 66, 55, 34",20
2023,summer,harris,deep,downcoast,10-20m,hermcrb,0.1,2,10,other,other,NA,20
2023,summer,harris,deep,downcoast,10-20m,cragig,0.2,4,10,invert,mollusc,NA,20
2023,summer,harris,deep,downcoast,10-20m,halkam,0.4,7,10,invert,mollusc,"38, 27, 40, 29, 37, 39, 36",20
2023,summer,harris,deep,downcoast,10-20m,cnefin,0.1,2,10,other,other,NA,20
2023,summer,harris,deep,downcoast,20-30m,derimb,0.05,1,10,invert,star,NA,20
2023,summer,harris,deep,downcoast,20-30m,urtcra,0.05,1,10,other,other,NA,20
2023,summer,harris,deep,downcoast,20-30m,urtcor,0.15,3,10,invert,anemone,NA,20
2023,summer,harris,deep,downcoast,20-30m,strdro,1.9148936170212765,34,9.4,invert,urchin,"42, 33, 38, 28, 31, 26, 28, 32, 33, 27, 31, 33, 28, 30, 48, 26, 27, 37, 35, 32, 29, 33, 34, 27, 28, 32, 36, 38, 35, 34, 31, 33, 27, 28",18.8
2023,summer,harris,deep,downcoast,20-30m,strfraad,1.05,20,10,invert,urchin,"54, 39, 65, 47, 38, 74, 37, 47, 37, 88, 45, 26, 55, 64, 37, 41, 76, 78, 66, 55",20
2023,summer,harris,deep,downcoast,20-30m,parcal,0.05,1,10,invert,cuc,NA,20
2023,summer,harris,deep,downcoast,20-30m,hermcrb,0.05,1,10,other,other,NA,20
2023,summer,harris,deep,downcoast,20-30m,cragig,0.15,3,10,invert,mollusc,NA,20
2023,summer,harris,deep,downcoast,20-30m,halkam,0.25,5,10,invert,mollusc,NA,20
2023,summer,harris,deep,downcoast,20-30m,cnefin,0.4,8,10,other,other,NA,20
2023,summer,samsing,deep,downcoast,0-10m,agacla,0.25,5,10,algae,brown_algae,NA,20
2023,summer,samsing,deep,downcoast,10-20m,no_algae,0,0,10,other,other,NA,20
2023,summer,samsing,deep,downcoast,20-30m,no_algae,0,0,10,other,other,NA,20
2023,summer,middle,deep,downcoast,0-10m,macpyrad,0.05,1,10,algae,brown_algae,3,20
2023,summer,middle,deep,downcoast,0-10m,agafim,1.05,21,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,0-10m,agacla,0.9,18,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,0-10m,sacgro,0.65,13,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,0-10m,opunt,0.2,4,10,algae,red_algae,NA,20
2023,summer,middle,deep,downcoast,0-10m,const,0.2,4,10,algae,red_algae,NA,20
2023,summer,middle,deep,downcoast,0-10m,macpyrjv,1.7,34,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,10-20m,agafim,0.45,9,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,10-20m,agacla,0.6,12,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,10-20m,sacgro,0.05,1,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,10-20m,const,0.15,3,10,algae,red_algae,NA,20
2023,summer,middle,deep,downcoast,10-20m,macpyrjv,2.142857142857143,30,7,algae,brown_algae,NA,14
2023,summer,middle,deep,downcoast,20-30m,agafim,1.5,30,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,20-30m,agacla,0.55,11,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,20-30m,sacgro,0.15,3,10,algae,brown_algae,NA,20
2023,summer,middle,deep,downcoast,20-30m,opunt,0.05,1,10,algae,red_algae,NA,20
2023,summer,middle,deep,downcoast,20-30m,const,0.3,6,10,algae,red_algae,NA,20
2023,summer,middle,deep,downcoast,20-30m,macpyrjv,1.25,25,10,algae,brown_algae,NA,20
2023,summer,samsing,deep,downcoast,0-10m,derimb,0.1,2,10,invert,star,"103, 84",20
2023,summer,samsing,deep,downcoast,0-10m,henric,0.05,1,10,invert,star,29,20
2023,summer,samsing,deep,downcoast,0-10m,strdro,1.2,24,10,invert,urchin,"44, 46, 30, 30, 32, 32, 30, 52, 40, 29, 39, 29, 32, 35, 39, 31, 40, 35, 40, 48, 45, 49, 50, 28",20
2023,summer,samsing,deep,downcoast,0-10m,strfraad,0.85,17,10,invert,urchin,"56, 55, 48, 69, 48, 74, 59, 38, 74, 52, 50, 47, 45, 35, 28, 59, 68",20
2023,summer,samsing,deep,downcoast,0-10m,halkam,0.1,2,10,invert,mollusc,"51, 34",20
2023,summer,samsing,deep,downcoast,0-10m,halaur,0.05,1,10,other,other,NA,20
2023,summer,samsing,deep,downcoast,10-20m,derimb,0.25,5,10,invert,star,"93, 48, 41, 95, 54",20
2023,summer,samsing,deep,downcoast,10-20m,ortkoe,0.1,2,10,invert,star,"86, 125",20
2023,summer,samsing,deep,downcoast,10-20m,strdro,0.85,17,10,invert,urchin,"27, 40, 51, 34, 28, 41, 30, 35, 35, 35, 32, 27, 35, 41, 29, 42, 30",20
2023,summer,samsing,deep,downcoast,10-20m,strfraad,1.3,26,10,invert,urchin,"48, 43, 49, 47, 55, 40, 49, 74, 45, 49, 55, 42, 48, 41, 41, 38, 56, 50, 39, 49, 48, 41, 75, 60, 45, 47",20
2023,summer,samsing,deep,downcoast,10-20m,cragig,0.05,1,10,invert,mollusc,NA,20
2023,summer,samsing,deep,downcoast,20-30m,derimb,0.05,1,10,invert,star,89,20
2023,summer,samsing,deep,downcoast,20-30m,strdro,1.45,29,10,invert,urchin,"41, 34, 43, 28, 27, 43, 44, 47, 30, 42, 44, 35, 39, 60, 26, 30, 46, 33, 40, 26, 27, 44, 36, 45, 27, 41, 38, 39, 29",20
2023,summer,samsing,deep,downcoast,20-30m,strfraad,1.45,29,10,invert,urchin,"53, 55, 45, 61, 37, 41, 52, 42, 36, 85, 53, 40, 68, 65, 41, 74, 39, 36, 49, 34, 49, 46, 45, 47, 43, 43, 60, 45, 52",20
2023,summer,sandy cove,deep,upcoast,0-10m,strdro,1.6,32,10,invert,urchin,"32, 30, 27, 35, 28, 25, 32, 35, 33, 40, 37, 35, 39, 29, 34, 36, 30, 28, 36, 31, 35, 30, 36, 33, 35, 26, 34, 27, 27, 28, 34, 27",20
2023,summer,sandy cove,deep,upcoast,0-10m,strfraad,1.45,29,10,invert,urchin,"55, 33, 42, 44, 96, 48, 48, 27, 37, 31, 47, 34, 31, 28, 37, 58, 51, 32, 41, 40, 34, 51, 54, 47, 28, 32, 32, 44, 68",20
2023,summer,sandy cove,deep,upcoast,0-10m,parcal,0.1,2,10,invert,cuc,NA,20
2023,summer,sandy cove,deep,upcoast,0-10m,halkam,0.2,4,10,invert,mollusc,"48, 33, 32, 25",20
2023,summer,sandy cove,deep,upcoast,0-10m,cerfol,0.1,2,10,invert,mollusc,NA,20
2023,summer,sandy cove,deep,upcoast,10-20m,derimb,0.1,2,10,invert,star,"42, 55",20
2023,summer,sandy cove,deep,upcoast,10-20m,strdro,0.65,13,10,invert,urchin,"40, 38, 28, 28, 32, 29, 30, 29, 43, 30, 37, 31, 32",20
2023,summer,sandy cove,deep,upcoast,10-20m,strfraad,1.9375,31,8,invert,urchin,"35, 35, 50, 29, 34, 33, 40, 44, 36, 37, 26, 27, 47, 52, 34, 31, 34, 29, 26, 30, 57, 32, 34, 49, 31, 39, 49, 42, 38, 34, 50",16
2023,summer,sandy cove,deep,upcoast,10-20m,parcal,0.05,1,10,invert,cuc,NA,20
2023,summer,sandy cove,deep,upcoast,10-20m,halkam,1,20,10,invert,mollusc,"33, 25, 36, 46, 32, 34, 28, 37, 38, 45, 39, 27, 38, 33, 43, 34, 32, 36, 30, 34",20
2023,summer,sandy cove,deep,upcoast,10-20m,cerfol,0.05,1,10,invert,mollusc,NA,20
2023,summer,sandy cove,deep,upcoast,10-20m,halaur,0.1,2,10,other,other,NA,20
2023,summer,sandy cove,deep,upcoast,20-30m,derimb,0.2,4,10,invert,star,"46, 30, 72, 49",20
2023,summer,sandy cove,deep,upcoast,20-30m,evatros,0.05,1,10,invert,star,64,20
2023,summer,sandy cove,deep,upcoast,20-30m,strdro,0.55,11,10,invert,urchin,"40, 26, 32, 33, 28, 35, 28, 25, 39, 30, 35",20
2023,summer,sandy cove,deep,upcoast,20-30m,strfraad,1.6666666666666667,30,9,invert,urchin,"56, 33, 45, 36, 32, 33, 30, 27, 33, 51, 53, 35, 27, 48, 29, 30, 30, 35, 35, 50, 43, 66, 53, 31, 59, 42, 42, 31, 33, 41",18
2023,summer,sandy cove,deep,upcoast,20-30m,cucmin,0.15,3,10,invert,cuc,NA,20
2023,summer,sandy cove,deep,upcoast,20-30m,cragig,0.05,1,10,invert,mollusc,NA,20
2023,summer,sandy cove,deep,upcoast,20-30m,halkam,0.25,5,10,invert,mollusc,"27, 41, 43, 30, 30",20
2023,summer,sandy cove,deep,upcoast,20-30m,cerfol,0.05,1,10,invert,mollusc,NA,20
2023,summer,sandy cove,deep,upcoast,20-30m,halaur,0.1,2,10,other,other,NA,20
2023,summer,breast,deep,downcoast,all,no_algae,NA,NA,30,other,other,NA,60
2023,summer,breast,deep,upcoast,all,no_algae,NA,NA,30,other,other,NA,60
2023,summer,breast,deep,upcoast,0-10m,derimb,0.15,3,10,invert,star,"54, 39, 48",20
2023,summer,breast,deep,upcoast,0-10m,evatros,0.05,1,10,invert,star,65,20
2023,summer,breast,deep,upcoast,0-10m,strdro,1.1,22,10,invert,urchin,"49, 44, 45, 36, 39, 34, 43, 50, 30, 39, 38, 34, 49, 48, 37, 49, 47, 44, 30, 30 45, 33",20
2023,summer,breast,deep,upcoast,0-10m,strfraad,3.787878787878788,24,3.3,invert,urchin,"87, 45, 59, 47, 45, 41, 31, 30, 45, 38, 48, 35, 40, 45, 45, 39, 41, 37, 52, 56, 49, 43, 43, 37",6.6
2023,summer,breast,deep,upcoast,0-10m,cucmin,0.2,4,10,invert,cuc,NA,20
2023,summer,breast,deep,upcoast,0-10m,parcal,0.05,1,10,invert,cuc,NA,20
2023,summer,breast,deep,upcoast,0-10m,halkam,0.05,1,10,invert,mollusc,36,20
2023,summer,breast,deep,upcoast,10-20m,derimb,0.25,5,10,invert,star,"57, 35, 46, 102, 62",20
2023,summer,breast,deep,upcoast,10-20m,henric,0.05,1,10,invert,star,54,20
2023,summer,breast,deep,upcoast,10-20m,evatros,0.05,1,10,invert,star,51,20
2023,summer,breast,deep,upcoast,10-20m,strdro,0.25,5,10,invert,urchin,"32, 44, 25, 40, 43",20
2023,summer,breast,deep,upcoast,10-20m,strfraad,2.03125,26,6.4,invert,urchin,"76, 35, 41, 44, 44, 35, 41, 40, 70, 84, 35, 77, 79, 32, 36, 41, 42, 37, 46, 45, 31, 50, 45, 40, 42, 77",12.8
2023,summer,breast,deep,upcoast,10-20m,cucmin,0.2,4,10,invert,cuc,NA,20
2023,summer,breast,deep,upcoast,10-20m,cryste,0.05,1,10,invert,mollusc,NA,20
2023,summer,breast,deep,upcoast,10-20m,halkam,0.2,4,10,invert,mollusc,"52, 30, 45, 33",20
2023,summer,breast,deep,upcoast,20-30m,derimb,0.45,9,10,invert,star,"33, 45, 65, 57, 47, 61, 57, 44, 35",20
2023,summer,breast,deep,upcoast,20-30m,evatros,0.05,1,10,invert,star,77,20
2023,summer,breast,deep,upcoast,20-30m,strdro,1.25,23,10,invert,urchin,"50, 42, 45, 52, 55, 35, 52, 38, 49, 32, 45, 53, 56, 39, 45, 54, 40, 34, 44, 28, 41, 48, 52",20
2023,summer,breast,deep,upcoast,20-30m,strfraad,3.1578947368421053,24,3.8,invert,urchin,"52, 38, 44, 50, 65, 59, 50, 55, 82, 43, 49, 53, 59, 56, 53, 44, 36, 34, 60, 48, 41, 43, 42, 40",7.6
2023,summer,breast,deep,upcoast,20-30m,cucmin,0.1,2,10,invert,cuc,NA,20
2023,summer,breast,deep,upcoast,20-30m,parcal,0.05,1,10,invert,cuc,NA,20
2023,summer,breast,deep,upcoast,20-30m,halkam,0.25,5,10,invert,mollusc,"30, 36, 40, 50, 47",20
2023,summer,breast,deep,downcoast,0-10m,derimb,0.2,4,10,invert,star,"32, 78 51, 67",20
2023,summer,breast,deep,downcoast,0-10m,strdro,2,30,7.5,invert,urchin,"40, 35, 30, 26, 46, 35, 34, 36, 41, 41, 29, 32, 54, 48, 44, 33, 32, 34, 34, 38, 30, 35, 27, 37, 27, 36, 56, 44, 43, 42",15
2023,summer,breast,deep,downcoast,0-10m,strfraad,3.658536585365854,30,4.1,invert,urchin,"42, 44, 44, 50, 66, 66, 49, 88, 60, 43, 51, 39, 39, 42, 34, 51, 39, 39, 38, 42, 34, 72, 43, 77, 37, 88, 73, 52, 48, 65, 442, 33, 44, 75, 34, 35",8.2
2023,summer,breast,deep,downcoast,0-10m,cucmin,0.2,4,10,invert,cuc,NA,20
2023,summer,breast,deep,downcoast,0-10m,hermcrb,0.1,2,10,other,other,NA,20
2023,summer,breast,deep,downcoast,0-10m,halkam,0.25,5,10,invert,mollusc,"33, 53, 46, 52, 33",20
2023,summer,breast,deep,downcoast,0-10m,halaur,0.05,1,10,other,other,NA,20
2023,summer,breast,deep,downcoast,10-20m,henric,0.05,1,10,invert,star,42,20
2023,summer,breast,deep,downcoast,10-20m,evatros,0.1,2,10,invert,star,"68, 121",20
2023,summer,breast,deep,downcoast,10-20m,strdro,1.25,25,10,invert,urchin,"37, 42, 35, 32, 48, 49, 43, 42, 51, 51, 37, 37, 47, 35, 33, 48, 25, 52, 28, 32, 45, 49, 56",20
2023,summer,breast,deep,downcoast,10-20m,strfraad,4.411764705882353,30,3.4,invert,urchin,"41, 33, 91, 33, 44, 37, 42, 40, 35, 48, 47, 38, 41, 44, 61, 69, 49, 46, 49, 39, 45, 31, 59, 40, 38, 40, 38, 46, 36, 54",6.8
2023,summer,breast,deep,downcoast,10-20m,cucmin,0.25,5,10,invert,cuc,NA,20
2023,summer,breast,deep,downcoast,10-20m,parcal,0.1,2,10,invert,cuc,NA,20
2023,summer,breast,deep,downcoast,10-20m,hermcrb,0.25,5,10,other,other,NA,20
2023,summer,breast,deep,downcoast,10-20m,halkam,0.15,3,10,invert,mollusc,"82, 31, 34",20
2023,summer,breast,deep,downcoast,20-30m,derimb,0.3,6,10,invert,star,"34, 87, 72, 42, 44, 67",20
2023,summer,breast,deep,downcoast,20-30m,strdro,1.2,24,10,invert,urchin,"37, 42, 41, 53, 47, 23, 43, 34, 37, 38, 38, 45, 26, 46, 44, 42, 45, 43, 39, 32, 34, 71",20
2023,summer,breast,deep,downcoast,20-30m,strfraad,1.4,28,10,invert,urchin,"41, 50 56, 41, 54, 35, 63, 49, 49, 60, 40, 49, 83, 103, 93, 48, 90, 52, 95, 56, 64, 60, 52, 85, 30, 66, 81, 69",20
2023,summer,breast,deep,downcoast,20-30m,hermcrb,0.15,3,10,other,other,NA,20
2024,summer,harris,deep,downcoast,0-10m,derimb,NA,NA,10,invert,star,"124, 86, 88, 101, 57, 32, 87",10
2024,summer,harris,deep,downcoast,0-10m,strdro,NA,NA,9.7,invert,urchin,"38, 28, 34, 29, 27, 28, 28, 25, 32, 32, 33, 34, 38, 34, 29, 36, 30, 33, 32, 26, 30, 35, 30 ,31, 31, 34, 30, 36, 34, 25, 30, 31",9.7
2024,summer,harris,deep,downcoast,0-10m,strfraad,NA,NA,10,invert,urchin,"67, 69, 62, 64, 26, 61, 96, 72, 65, 71, 54, 42, 62, 65, 57, 66, 52, 42, 39, 55, 43, 54, 37, 64",10
2024,summer,harris,deep,downcoast,0-10m,hermcrb,1.2,12,10,other,other,NA,10
2024,summer,harris,deep,downcoast,0-10m,cragig,0.2,2,10,invert,mollusc,NA,10
2024,summer,harris,deep,downcoast,0-10m,halkam,NA,NA,10,invert,mollusc,"28, 24, 25",10
2024,summer,harris,deep,downcoast,10-20m,derimb,NA,NA,10,invert,star,"82, 91, 31, 66, 57",10
2024,summer,harris,deep,downcoast,10-20m,ortkoe,NA,NA,10,invert,star,42,10
2024,summer,harris,deep,downcoast,10-20m,strdro,NA,NA,7.3,invert,urchin,"25, 31, 31, 33, 32, 37, 32, 29, 31, 27, 30, 32, 27, 31,, 38, 30, 29, 32, 32, 30, 35, 31, 25, 28, 48, 25, 26, 27, 31, 28",7.3
2024,summer,harris,deep,downcoast,10-20m,strfraad,NA,NA,10,invert,urchin,"81, 46, 35, 51, 43, 46, 51, 54, 68, 75, 74, 73, 46, 84, 54, 51, 42, 57, 52, 50, 55, 54, 58, 51, 60",10
2024,summer,harris,deep,downcoast,10-20m,hermcrb,0.9,9,10,other,other,NA,10
2024,summer,harris,deep,downcoast,10-20m,cragig,0.1,1,10,invert,mollusc,NA,10
2024,summer,harris,deep,downcoast,10-20m,cerfol,0.4,4,10,invert,mollusc,NA,10
2024,summer,harris,deep,downcoast,10-20m,halaur,0.1,1,10,other,other,NA,10
2024,summer,harris,deep,downcoast,10-20m,halkam,NA,NA,10,invert,mollusc,"25, 34, 32, 35, 34, 25, 25, 42, 32, 30, 30, 41, 34, 30, 47",10
2024,summer,harris,deep,downcoast,20-30m,derimb,NA,NA,10,invert,star,"52, 112, 40, 35, 65, 86, 56",10
2024,summer,harris,deep,downcoast,20-30m,strdro,NA,NA,4.4,invert,urchin,"30, 34, 31, 31, 30, 25, 26, 27, 25, 28, 46, 30, 32, 36, 26, 31, 30, 30, 32, 31, 36, 31, 40, 41, 25, 25, 34, 30",4.4
2024,summer,harris,deep,downcoast,20-30m,strfraad,NA,NA,10,invert,urchin,"75, 55, 52, 46, 52, 44, 89, 87, 59, 42, 70, 66, 50, 72, 44, 42, 76, 76, 48, 51, 40, 47, 40, 54, 41, 54, 47, 52, 38",10
2024,summer,harris,deep,downcoast,20-30m,hermcrb,0.9,9,10,other,other,NA,10
2024,summer,harris,deep,downcoast,20-30m,halkam,NA,NA,10,invert,mollusc,"36, 25, 32, 36, 46, 30, 36, 38, 40, 31, 38",10
2024,summer,harris,deep,downcoast,20-30m,halaur,0.4,4,10,other,other,NA,10
2024,summer,harris,deep,upcoast,0-10m,strfraad,NA,NA,4.8,invert,urchin,"67, 49, 56, 58, 66, 44, 62, 39, 42, 49, 57, 34, 37, 46, 33, 42, 51, 41, 51, 43, 64, 39, 36, 31, 39, 32, 32, 51, 71, 68",4.8
2024,summer,harris,deep,upcoast,0-10m,strdro,NA,NA,8.4,invert,urchin,"28, 33, 32, 34, 36, 34, 22, 19, 28, 27, 24, 22, 21, 26, 14, 28, 27, 28, 26, 30, 27, 26, 31, 26, 32, 26, 29, 21, 24, 35, 41, 42, 22",8.4
2024,summer,harris,deep,upcoast,0-10m,halkam,NA,NA,10,invert,mollusc,"27, 28, 24, 32, 26, 24, 21, 24, 32, 19, 34, 28, 19, 37, 28, 28, 23, 19, 32, 21",10
2024,summer,harris,deep,upcoast,0-10m,ortkoe,0.2,2,10,invert,star,NA,10
2024,summer,harris,deep,upcoast,0-10m,derimb,0.1,1,10,invert,star,NA,10
2024,summer,harris,deep,upcoast,0-10m,cragig,1.4,14,10,invert,mollusc,NA,10
2024,summer,harris,deep,upcoast,10-20m,strfraad,NA,NA,10,invert,urchin,"43, 51, 48, 64, 38, 51, 53, 61, 51, 48, 48, 46, 52, 43, 46, 42, 54, 52, 48, 51",10
2024,summer,harris,deep,upcoast,10-20m,strdro,NA,NA,10,invert,urchin,"36, 36, 38, 42, 28, 31, 33, 33, 34, 21, 31, 36, 36, 28, 34, 28",10
2024,summer,harris,deep,upcoast,10-20m,halkam,NA,NA,10,invert,mollusc,"43, 28, 31, 27, 26, 26, 31, 34, 26, 46, 41, 23, 32, 34",10
2024,summer,harris,deep,upcoast,10-20m,derimb,0.4,4,10,invert,star,NA,10
2024,summer,harris,deep,upcoast,10-20m,cragig,0.1,1,10,invert,mollusc,NA,10
2024,summer,harris,deep,upcoast,20-30m,strfraad,NA,NA,6.4,invert,urchin,"41, 45, 58, 36, 56, 36, 36, 31, 42, 39, 38, 56, 43, 42, 74, 42, 34, 38, 56, 60, 37, 42, 51, 49, 43, 54, 21, 41",6.4
2024,summer,harris,deep,upcoast,20-30m,strdro,NA,NA,4.3,invert,urchin,"23, 32, 21, 26, 47, 28, 31, 28, 27, 33, 25, 31, 24, 25, 28, 28, 31, 40, 29, 28, 32, 28, 36, 27, 32, 30, 41, 30, 40, 32, 36",4.3
2024,summer,harris,deep,upcoast,20-30m,halkam,NA,NA,10,invert,mollusc,"26, 25, 28, 32, 26, 40, 32, 38, 31, 25, 38, 19, 35, 42, 31, 27, 24, 32",10
2024,summer,harris,deep,upcoast,20-30m,derimb,0.3,3,10,invert,star,NA,10
2024,summer,harris,deep,upcoast,20-30m,cragig,0.2,2,10,invert,mollusc,NA,10
2024,summer,harris,deep,upcoast,20-30m,ortkoe,0.1,1,10,invert,star,NA,10
2024,summer,harris,deep,upcoast,20-30m,psolus,0.2,2,10,other,other,NA,10
2024,summer,harris,deep,downcoast,0-10m,derimb,NA,NA,10,invert,star,"53,87,70,54,95",10
2024,summer,harris,deep,downcoast,0-10m,strdro,NA,NA,10,invert,urchin,"25, 29, 31,30, 26, 28, 25, 25, 36 46, 39, 52, 47, 40 , 45, 39, 42, 32",10
2024,summer,harris,deep,downcoast,0-10m,strfraad,NA,NA,10,invert,urchin,"41, 88",10
2024,summer,harris,deep,downcoast,0-10m,cragig,0.1,1,10,invert,mollusc,NA,10
2024,summer,harris,deep,downcoast,0-10m,halkam,NA,NA,10,invert,mollusc,"46, 52, 52, 27, 71",10
2024,summer,harris,deep,downcoast,0-10m,halaur,0.4,4,10,other,other,NA,10
2024,summer,harris,deep,downcoast,0-10m,haliga,0.3,3,10,other,other,NA,10
2024,summer,harris,deep,downcoast,0-10m,crub,1.1,11,10,other,other,NA,10
2024,summer,harris,deep,downcoast,10-20m,derimb,0.5,3,10,invert,star,"57, 102, 36",10
2024,summer,harris,deep,downcoast,10-20m,strdro,NA,NA,4.8,invert,urchin,"25, 29, 38, 31, 42, 45, 36, 42, 31, 33, 32, 35, 40, 35, 36, 34, 30, 31, 39, 44, 29, 25, 31, 34, 26, 39, 31, 25, 26, 30",4.8
2024,summer,harris,deep,downcoast,10-20m,strfraad,0.3,3,10,invert,urchin,"110, 82, 90",10
2024,summer,harris,deep,downcoast,10-20m,cragig,0.2,2,10,invert,mollusc,NA,10
2024,summer,harris,deep,downcoast,10-20m,halkam,0.4,4,10,invert,mollusc,"46, 51, 60, 29",10
2024,summer,harris,deep,downcoast,10-20m,halaur,0.2,2,10,other,other,NA,10
2024,summer,harris,deep,downcoast,10-20m,crub,0.8,8,10,other,other,NA,10
2024,summer,harris,deep,downcoast,20-30m,derimb,0.2,2,10,invert,star,"55, 76",10
2024,summer,harris,deep,downcoast,20-30m,strdro,1.8,18,10,invert,urchin,"37, 32, 38, 29, 36, 30, 35, 28, 32, 29, 31, 32, 32, 35, 38, 31, 40, 27",10
2024,summer,harris,deep,downcoast,20-30m,strfraad,0.1,1,10,invert,urchin,88,10
2024,summer,harris,deep,downcoast,20-30m,hermcrb,0.2,2,10,other,other,NA,10
2024,summer,harris,deep,downcoast,20-30m,cragig,0.3,3,10,invert,mollusc,NA,10
2024,summer,harris,deep,downcoast,20-30m,halkam,0.6,6,10,invert,mollusc,"34, 40, 30, 56, 52, 60",10
2024,summer,harris,deep,downcoast,20-30m,cerfol,0.2,2,10,invert,mollusc,NA,10
2024,summer,harris,deep,downcoast,20-30m,haliga,0.1,1,10,other,other,NA,10
2024,summer,harris,deep,downcoast,20-30m,crub,0.8,8,10,other,other,NA,10
2024,summer,breast,deep,upcoast,0-10m,derimb,0.7,7,10,invert,star,"36, 59, 51, 40 35, 113, 92",10
2024,summer,breast,deep,upcoast,0-10m,pisoch,0.2,2,10,invert,star,"91, 85",10
2024,summer,breast,deep,upcoast,0-10m,strdro,8.5,31,4,invert,urchin,"44, 42, 34, 38, 42, 39, 37, 32, 38, 36, 62, 39, 35, 51, 52, 28, 36, 34, 40, 46, 35, 35, 39, 50, 42, 48, 28, 27, 26, 43, 26",4
