year,season,site,zone,transect,segment,classcode,size_or_stipe_count,class,subclass,meters_sampled,area_samp
2022,summer,samsing,deep,upcoast,0-10m,halkam,40,invert,mollusc,3.5,7
2022,summer,samsing,deep,upcoast,0-10m,halkam,38,invert,mollusc,3.5,7
2022,summer,samsing,deep,upcoast,0-10m,halkam,44,invert,mollusc,3.5,7
2022,summer,samsing,deep,upcoast,0-10m,halkam,45,invert,mollusc,3.5,7
2022,summer,samsing,deep,upcoast,20-30m,derimb,87,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,derimb,103,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,derimb,80,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,derimb,61,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,derimb,33,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,derimb,45,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,derimb,87,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,derimb,50,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,derimb,82,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,derimb,67,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,ortkoe,72,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,ortkoe,70,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,evatros,32,invert,star,10,20
2022,summer,samsing,deep,upcoast,20-30m,strdro,37,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,31,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,41,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,37,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,36,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,37,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,42,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,27,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,32,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,33,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,45,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,44,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,37,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,43,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,45,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,51,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,41,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,42,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,32,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,29,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,28,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,30,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,37,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,30,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,41,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,25,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,37,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,39,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strdro,30,invert,urchin,7,14
2022,summer,samsing,deep,upcoast,20-30m,strfraad,46,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,47,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,43,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,50,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,68,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,48,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,53,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,52,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,61,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,76,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,37,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,34,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,52,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,48,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,57,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,46,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,57,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,45,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,47,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,52,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,46,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,69,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,62,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,74,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,68,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,strfraad,50,invert,urchin,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,36,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,92,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,47,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,46,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,41,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,57,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,35,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,38,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,34,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,44,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,67,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,47,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,52,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,57,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,55,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,52,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,48,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,54,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,32,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,46,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,49,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,45,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,40,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,51,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,45,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,28,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,48,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,48,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,20-30m,halkam,42,invert,mollusc,6,12
2022,summer,samsing,deep,upcoast,10-20m,derimb,87,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,derimb,92,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,derimb,99,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,derimb,59,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,derimb,85,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,derimb,86,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,henric,27,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,henric,26,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,henric,26,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,henric,35,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,ortkoe,47,invert,star,10,20
2022,summer,samsing,deep,upcoast,10-20m,strdro,33,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,32,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,42,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,45,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,36,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,43,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,34,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,38,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,34,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,32,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,44,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,54,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,42,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,36,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,38,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,58,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,33,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,35,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,37,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,34,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,36,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,37,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,42,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,30,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,34,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,34,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,42,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,32,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,34,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,31,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strdro,45,invert,urchin,7.5,15
2022,summer,samsing,deep,upcoast,10-20m,strfraad,58,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,67,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,60,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,53,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,72,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,51,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,96,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,42,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,46,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,42,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,42,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,62,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,53,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,45,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,55,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,38,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,46,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,40,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,74,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,40,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,64,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,60,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,37,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,60,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,38,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,29,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,32,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,strfraad,38,invert,urchin,30,60
2022,summer,samsing,deep,upcoast,10-20m,halkam,37,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,47,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,53,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,41,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,47,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,52,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,56,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,60,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,48,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,52,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,40,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,33,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,29,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,52,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,42,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,25,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,31,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,62,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,27,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,48,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,41,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,35,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,54,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,45,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,55,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,52,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,44,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,34,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,29,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,10-20m,halkam,42,invert,mollusc,3,6
2022,summer,samsing,deep,upcoast,0-10m,macpyrad,12,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,0-10m,macpyrad,25,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,0-10m,macpyrad,13,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,0-10m,macpyrad,13,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,0-10m,macpyrad,18,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,0-10m,macpyrad,15,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,10-20m,macpyrad,47,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,10-20m,macpyrad,7,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,10-20m,macpyrad,18,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,10-20m,macpyrad,18,algae,brown_algae,10,20
2022,summer,samsing,deep,upcoast,20-30m,macpyrad,1,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,0-10m,macpyrad,21,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,0-10m,macpyrad,8,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,0-10m,macpyrad,5,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,0-10m,macpyrad,14,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,10-20m,macpyrad,20,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,10-20m,macpyrad,13,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,20-30m,macpyrad,11,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,20-30m,macpyrad,7,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,20-30m,macpyrad,27,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,20-30m,macpyrad,16,algae,brown_algae,10,20
2022,summer,middle,deep,upcoast,20-30m,macpyrad,11,algae,brown_algae,10,20
2022,summer,middle,deep,downcoast,0-10m,derimb,73,invert,star,10,20
2022,summer,middle,deep,downcoast,0-10m,derimb,87,invert,star,10,20
2022,summer,middle,deep,downcoast,0-10m,derimb,81,invert,star,10,20
2022,summer,middle,deep,downcoast,0-10m,derimb,80,invert,star,10,20
2022,summer,middle,deep,downcoast,0-10m,derimb,48,invert,star,10,20
2022,summer,middle,deep,downcoast,0-10m,derimb,78,invert,star,10,20
2022,summer,middle,deep,downcoast,0-10m,derimb,82,invert,star,10,20
2022,summer,middle,deep,downcoast,0-10m,derimb,61,invert,star,10,20
2022,summer,middle,deep,downcoast,0-10m,evatros,29,invert,star,10,20
2022,summer,middle,deep,downcoast,0-10m,strdro,34,invert,urchin,10,20
2022,summer,middle,deep,downcoast,0-10m,strdro,42,invert,urchin,10,20
2022,summer,middle,deep,downcoast,0-10m,strdro,40,invert,urchin,10,20
2022,summer,middle,deep,downcoast,0-10m,strdro,27,invert,urchin,10,20
2022,summer,middle,deep,downcoast,0-10m,strdro,36,invert,urchin,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,48,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,44,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,63,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,43,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,52,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,49,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,54,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,72,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,59,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,38,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,92,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,75,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,73,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,42,invert,mollusc,10,20
2022,summer,middle,deep,downcoast,0-10m,halkam,60,invert,mollusc,10,20
2021,summer,sandy cove,deep,upcoast,all,derimb,70,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,derimb,91,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,derimb,82,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,derimb,115,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,derimb,91,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,derimb,90,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,derimb,84,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,henric,36,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,ortkoe,132,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,evatros,53,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,evatros,86,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,evatros,71,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,pychel,35,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,pychel,52,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,all,pychel,27,invert,star,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,49,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,29,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,34,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,31,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,41,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,40,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,43,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,35,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,39,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,33,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,30,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,41,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,27,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,25,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,28,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,32,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,28,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,27,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,26,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,27,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,28,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,29,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,32,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,27,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,35,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,36,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,30,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,0-10m,strdro,55,invert,urchin,10,20
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,32,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,26,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,30,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,36,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,38,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,26,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,30,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,33,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,28,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,28,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,34,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,28,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,29,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,35,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,32,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,38,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,43,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,25,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,29,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,31,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,30,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,29,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,28,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,27,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,35,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,30,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,36,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,34,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,33,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,10-20m,strdro,31,invert,urchin,7.4,14.8
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,32,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,33,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,25,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,26,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,32,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,26,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,34,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,40,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,33,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,29,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,27,invert,urchin,5.7,11.4
2021,summer,sandy cove,deep,upcoast,20-30m,strdro,35,invert,urchin,5.7,11.4
